#=========Shake Tree=====================
2068	1	26	17	42	58
2069	18	26	34	42	58
2070	35	26	51	42	58
2071	52	26	68	42	58
#========Select Arrow===================
2072	155	323	162	331	61	

# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
# ==== MARIO =========
#=====MARIO BIG=====
#idle BIG right
100	10000	100
#walk right big
101	10000	100	10001	100	10002	100	10001	100
#running right BIG
102	10003	25	10004	25	10005	25	10004	25
#jump right big
103	10006	100
#sitting BIG right
104	10008	100
#STOP right
105	10007	300
#falling right big
106	10002	100
#kick right
107	10009	100
#hoding turtle walk right
108	10010	100	10011	100	10012	100
#holding turtle idle right
109	10010	100
#holding turtle jump right
110	10012	100
#holding turtle running right
111	10010	25	10011	25	10012	25
#Jump when max speed
112	10013	100

#idle BIG left
120	10020	100
#walk left big
121	10020	100	10021	100	10022	100	10021	100
#running Big Left
122	10024	25	10025	25	10026	25	10025	25
#jump left big
123	10023	100
#sitting left BIG
124	10028	100
#STOP LEFT
125	10027	300
#falling left big
126	10022	100
#kick	left
127	10029	300
#holding turtle walk left
128	10030	100	10031	100	10032	100
#hoding turtle idle left
129	10030	100
#holding turtle jump left
130	10032	100
#holding turtle running left
131	10030	25	10031	25	10032	25
#Jump when max speed
132	10033	100

#====MARIO SMALL===
#idle small right
140	10040	100
#walk right small
141	10040	100	10041	100
#running right small
142	10043	25	10044	25
#jump right 
143	10045	100
#stop right
144	10046	300
#kick right
145	10047	100
#holding turtle walk right
146	10048	100	10049	100
#holding turtle idle right
147	10048	100
#holding turtle jump right
148	10049	100
#holding turtle running right
149	10048	25	10049	25
#jump when max speed
150	10050	100

#idle small left
160	10060	100
#walk left small
161	10060	100	10061	100
#running left
162	10063	25	10064	25
#jump left
163	10065	100
#stop left
164	10066	300
#kick left
165	10067	100
#holding turtle walk left
166	10068	100	10069	100
#holding turtle idle left
167	10068	100
#holding turtle jump left
168	10069	100
#holding turtle running left
169	10068	25	10069	25
#Jump when max speed
170	10070	100

#die 
#199	10099	100

#====MARIO RACCON====
#idle right
200	10100	100
#walk right
201	10100	50	10101	100#	10102	100	10101	100
#running right
202	10103	25	10104	25#	10105	25	10104	25
#jump right
203	10106	100
#stop right
204	10107	300
#fight idle right
205	10108	75	10109	75	10110	75	10111	75	10108	75
#sitting right
206	10112	100
#falling right 
207	10113	100
#Quay duoi right
208	10114	50	10102	50	10113	50
#flying right
209	10115	50	10117	50	10116	50	10117	50	10115	50
#flying
210	10115	100
#kick right
211	10118	100
#holding turtle walk right
212	10160	100	10161	100	10162	100
#holding turtle idle right
213	10160	100
#holding turtle jump and fly	right
214	10162	100
#holding turtle running right
215	10160	25	10161	25	10162	25
#move up and down pipe
216	10109	200

#idle left
220	10120	100
#walk left
221	10120	100	10121	100	10122	100	10121	100
#running left
222	10123	25	10124	25	10125	25	10124	25
#jump left
223	10126	100
#stop left
224	10127	300
#fight idle left
225	10128	75	10129	75	10130	75	10131	75	10128	75
#sitting left
226	10132	100
#falling left
227	10133	100
#quay duoi left
228	10134	50	10122	50	10133	50
#keep flying left
229	10135	50	10137	50	10136	50	10137	50	10135	50
#flying
230	10135	100
#kick left
231	10138	100
#holding turtle walk left
232	10139	100	10140	100	10141	100
#holding turtle idle left
233	10139	100
#holding turtle jump and fly
234	10141	100
#holding turtle running 
235	10139	25	10140	25	10141	25


#MARIO DIE
#die
599	10099	100

#====FIRE MARIO===
#idle right
300	10200	100
#walking right
301	10200	100	10201	100	10202	100	10201	100
#running right
302	10203	25	10204	25	10205	25	10204	25
#jump right
303	10206	100
#stop right
304	10207	300
#fight right
305	10208	100	10209	100	10200	100
#fight while jumping right
306	10210	100	10211	100	10212	100
#sitting right
307	10213	100
#falling right
308	10202	100
#kick right
309	10214	100
#holding turtle walk right
310	10215	100	10216	100	10217	100
#holding turtle idle right
311	10215	100
#holding turtle jump right
312	10217	100
#holding turtle running right
313	10215	25	10216	25	10217	25
#Jump right when max speed 
314	10218	500

#idle left
320	10220	100
#walking left
321	10220	100	10221	100	10222	100	10221	100
#running left
322	10223	25	10224	25	10225	25	10224	25
#jump left
323	10226	100
#stop left
324	10227	300
#fight left
325	10228	100	10229	100	10220	100
#fight while jumping left
326	10230	100	10231	100	10232	100
#sitting left
327	10233	100
#falling left
328	10222	100
#kick left
329	10234	100
#holding turtle walk left
330	10235	100	10236	100	10237	100
#holding turtle idle left
331	10235	100
#holding turtle jump left
332	10237	100
#holding turtle running left
333	10235	25	10236	25	10237	25
#Jump left when max speed
334	10238	1000

#Mario in Word map
#Small
335	10239	100	10240	100
	
# ==== QUESTION BRICK =========
602	40001	1000	40001	100	40002	100	40003	100	40004	100
#===========Piece Brick=====
603	40	30	77	30
#========Broken brick=====
604	41	50	42	50	43	50	44	50

#====NAM====
888	1	100
#====NAM XANH====
889	5	100
#===Start===
887	4	100
#===items end game
886	1	500	4	500	3	500

#====LEAF TREE===
700	30	100
708	29	100

#===FIRE FLOWER
701	3	100

#====Fire ball===
890	31	80	32	80	33	80	34	80
#effects fire ball
891	39	100
# ==== GOOMBA  =========
# walk
702	30001	100	30002	100
# die
703	30003	1000
#die fly
707	30004	100

#=====GOOMBA RED ======
#has wing walk
730	30005	100	30006	100
#has wing fly low
731	30007	100	30006	100	30008	100	30005	100
#has wing fly high
732	30007	75	30006	75	30008	75	30005	75
#no wing walk 
733	30009	100	30010	100
#no wing die
734	30011	100
#die fly
735	30012	100
	
#==========KOOPAS========
#=====Red Koopa==========
#walking left
710	30051	100	30050	100
#walking right
711	30052	100	30053	100
#die
712	30054	100
#die and move
713	30055	50	30056	50	30062	50	30054	50
#die up
714	30057	100
#revial up
715	30058	100	30065	100
#revial 
716	30059	100
#die and move up
717	30060	50	30061	50	30063	50	30058	50
#holding 
718	30054	100
#holding up
719	30057	100
#has wing walking left
720	30064	100	30065	100	30066	100

#======Green Koopa======
#walking left
751	30081	100	30080	100
#walking right
752	30082	100	30083	100
#die
753	30084	100
#die and move
754	30085	50	30086	50	30086	50	30084	50
#revial
755	30088	100	30078	100
#die up
756	30089	100
#die and move up
757	30090	50	30091	50	30092	50	30089	50
#revial up
758	30093	100	30079	100
#has wing walking left
759	30094	100	30095	100	30096	100
#has wing wlaking right
760	30097	100	30098	100	30099	100

#======Giant_piranha_red
#Giant_Piranha_shoot_fireball_45_left
704	36	100
#Giant_Piranha_shot_fireball_45_more_left
705	38	100
#Giant_Piranha_move_up_down_left
706	35	100	36	100
#Giant_Piranha_shoot_fireball_45_right
720	46	100
#Giant_Piranha_shot_fireball_45_more_right
721	48	100
#Giant_Piranha_move_up_down_right
722	45	100	46	100

#====GIANT_piranha_green
#Giant_Piranha_shoot_fireball_45_left
723	54	100
#Giant_Piranha_shot_fireball_45_more_left
724	56	100
#Giant_Piranha_move_up_down_left
725	53	100	54	100
#Giant_Piranha_shoot_fireball_45_right
726	50	100
#Giant_Piranha_shot_fireball_45_more_right
727	52	100
#Giant_Piranha_move_up_down_right
728	49	100	50	100

#===GIANT_Piranha_bite
729	57	100	58	100

#===Coin====
#Coin move slow
750	59	100	60	100	61	100	62	100	59	100
#Coin move fast
761	71	300	72	300	73	300
#Coin idle
762	59	100


#====Monney Effect=====
#100
765	63	100
#200
766	64	100
#400
767	65	100
#800
768	66	100
#1000
769	67	100
#2000
770	68	100
#4000
771	69	100
#8000
772	70	100

#=====Switch_P====
763	74	100	75	100
764	76	100

#=====P_meter====
773	2027	150	2026	150
#=====Turn Off light======
774	2030	50	2031	50	2032	50	2033	50

#========Pipe===========
#short pipe
775	2034	100
#medium pipe
776	2035	100
#long pipe
777	2036	100
#hidden pipe
778	2037	100
#short pipe pair with long one
779	2038	100
#long long pipe
786	2048	100

#========MOVING WOOD======
780	2039	100
#=====BOOMERANG BROTHER===
#MOVING
781	2040	100	2041	100
#READY TO FIGHT
782	2042	100	2043	100
#=====BOOMERANG WEAPON====
783	2044	100	2045	100	2046	100	2047	100
#========1 UP!============
784	80	100
#Shake tree
785	2068	100	2069	100	2070	100	2071	100
#Select Arrow
787	2072	100


#QUESTION BRICK AFTER
3	2	100

#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112
1	100	101	102	103	104	105	106	107	108	109	110	111	120	121	122	123	124	125	126	127	128	129	130	131	140	141	142	143	144	145	146	147	148	149	160	161	162	163	164	165	166	167	168	169	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	300	301	302	303	304	305	306	307	308	309	310	311	312	313	320	321	322	323	324	325	326	327	328	329	330	331	332	333	599	216	112	132	150	170	314	334	335
#Shake tree
2	785
# QUESTION BRICK 
22	602	3	604
# GOOMBA
3	702	703	707	730	731	732	733	734	735
#KOOPAS
4	710	711	712	713	714	715	716	717	718	719	751	752	753	754	755	756	757	758	753	756	759	760	709
#Items
8	888	700	701	700	708	763	764	887	886	889
#Giant_Piranha_Shot_fireball
10	704	705	706	706	720	721	722	722	723	724	725	725	726	727	728	728	
#FIRE BALL
9	890	891
#Piece Brick
11	603
#broken brick
12	604	604	750	762
#Coin
13	750	761	762
#Giant_Piranha_Bite
14	729	729
#Monney effect
15	765	766	767	768	769	770	771	772	780
#Switch_P
#16	763	764
#Pipe
17	775	776	777	778	779	786
#MOVING WOOD
18	780
#BOOMERANG BROTHER
19	781	782
#BOOMERANG WEAPON
20	783
#Select Arrow
21	787

[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1= Shake tree, 2=floor,3=Portal,4=Select Arrow;
# MARIO
0	49	56	1
#Select Arrow
4	80	145	21
[TILEMAP]
10	textures\introscene.png	textures\introScene.txt	11	11	17	52	16	16
